387,281,2481_at_x04
389,282,7233_at_x15
391,283,7235_at_x13
391,284,7235_at_x12
394,285,7193_at_x10
401,286,7200_at_x13
410,295,7209_at_x03
441,309,7148_at_x01
442,310,7149_at_x15
445,311,7152_at_x15
448,316,7155_at_x05
448,317,7155_at_x06
451,319,7157_at_x12
456,320,7163_at_x07
457,321,7164_at_x02
467,323,7128_at_x11
467,323,7128_at_x11
470,324,7132_at_x02
470,325,7132_at_x01
473,326,7135_at_x15
474,326,7135_at_x15
474,327,7136_at_x05
476,328,7138_at_x10
477,329,7139_at_x15
477,330,7139_at_x09
477,331,7139_at_x06
478,332,7140_at_x13
498,336,7114_at_x13
509,338,7079_at_x08
513,339,7083_at_x10
521,341,7089_at_x04
522,342,7090_at_x10
522,343,7090_at_x04
524,344,7092_at_x08
525,345,2428_at_x04
527,346,7096_at_x01
528,346,7096_at_x01
533,347,7101_at_x08
534,348,7057_at_x03
612,349,6960_at_x06
596,350,6929_at_x07
596,351,6929_at_x06
588,352,6893_at_x00
581,353,6900_at_x13
571,356,6908_at_x10
572,357,6802_at_x12
566,379,6912_at_x09
654,381,6768_at_x07
654,382,6768_at_x06
654,383,6768_at_x05
666,385,6829_at_x01
666,386,6829_at_x02
671,387,6834_at_x15
672,388,6835_at_x15
685,389,6804_at_x14
691,390,6812_at_x10
691,391,6812_at_x07
699,392,6820_at_x05
699,393,6820_at_x06
701,394,6822_at_x02
705,395,6782_at_x12
706,395,6782_at_x12
705,396,6782_at_x08
706,396,6782_at_x08
720,397,6795_at_x08
998,398,6710_at_x08
990,399,6717_at_x15
983,400,6724_at_x13
981,401,6725_at_x14
981,402,6725_at_x13
981,403,6725_at_x12
981,404,6725_at_x11
981,405,6725_at_x10
981,406,6725_at_x09
981,407,6725_at_x08
981,408,6725_at_x07
981,409,6725_at_x06
981,410,6725_at_x05
981,411,6725_at_x04
981,412,6725_at_x03
981,413,6725_at_x02
981,414,6725_at_x01
974,417,6687_at_x14
975,417,6687_at_x14
974,418,6687_at_x13
975,418,6687_at_x13
971,419,6691_at_x12
969,421,6693_at_x07
968,422,6694_at_x04
968,423,6694_at_x03
966,425,6696_at_x00
965,426,6697_at_x14
965,427,6697_at_x07
965,428,6697_at_x06
964,430,6698_at_x08
964,431,6698_at_x09
961,432,6701_at_x14
958,433,6704_at_x04
958,434,6704_at_x07
957,435,6705_at_x09
957,436,6705_at_x08
954,437,6663_at_x04
950,438,6667_at_x06
947,440,6670_at_x08
943,441,6674_at_x11
931,442,6685_at_x14
928,444,6643_at_x15
928,445,6643_at_x06
928,446,6643_at_x01
927,447,6644_at_x01
922,448,2413_at_x00
922,449,2416_at_x04
922,450,2417_at_x06
918,451,6653_at_x11
916,452,6655_at_x03
915,453,6656_at_x15
915,454,6656_at_x14
905,455,6620_at_x15
902,456,6623_at_x08
903,456,6623_at_x08
902,457,6623_at_x09
903,457,6623_at_x09
900,458,6624_at_x01
901,458,6624_at_x01
900,459,6624_at_x00
901,459,6624_at_x00
900,460,6625_at_x00
899,461,6626_at_x11
898,462,6627_at_x08
897,463,6628_at_x15
893,464,6632_at_x05
889,466,6636_at_x07
885,470,6639_at_x02
885,471,6639_at_x01
883,472,6595_at_x02
850,481,6583_at_x15
848,483,6585_at_x00
847,484,6586_at_x15
844,485,6589_at_x13
841,486,6592_at_x14
836,487,6552_at_x04
832,488,6556_at_x08
755,491,6496_at_x06
756,491,6496_at_x06
753,493,6499_at_x04
753,494,6499_at_x08
750,501,6502_at_x12
748,502,6459_at_x03
748,503,6459_at_x11
747,504,6460_at_x05
747,505,6460_at_x04
1005,506,6462_at_x15
1014,509,6471_at_x08
1014,510,6471_at_x00
1019,511,6476_at_x03
1038,512,6448_at_x15
1038,513,6448_at_x14
1044,516,6453_at_x15
1044,517,6453_at_x14
1044,518,6453_at_x13
1044,519,6453_at_x12
1044,520,6453_at_x11
1044,521,6453_at_x10
1044,522,6453_at_x09
1044,523,6453_at_x08
1044,524,6453_at_x07
1044,525,6453_at_x06
1044,526,6453_at_x05
1044,527,6453_at_x04
1044,528,6453_at_x03
1044,529,6453_at_x02
1044,530,6453_at_x01
1044,531,6453_at_x00
1055,532,6418_at_x13
1064,533,6427_at_x03
1065,534,6428_at_x12
1070,536,6433_at_x13
1072,537,6435_at_x09
1072,538,6435_at_x08
1072,539,6435_at_x06
1072,540,6435_at_x04
1140,541,6323_at_x15
1142,542,6325_at_x10
1146,543,6329_at_x08
1151,544,6335_at_x13
1151,545,6335_at_x09
1171,546,6310_at_x14
1185,549,6279_at_x10
1188,550,6282_at_x03
1200,551,6294_at_x12
1214,552,6263_at_x09
1238,554,6242_at_x13
1239,554,6242_at_x13
1240,555,6243_at_x06
1241,556,6244_at_x05
1241,557,6244_at_x00
1243,558,6246_at_x13
1259,559,6216_at_x02
1259,560,6216_at_x14
1260,561,6217_at_x08
1260,562,6217_at_x10
1267,563,6224_at_x00
1326,567,6149_at_x15
1327,568,6150_at_x06
1330,570,6152_at_x13
1345,571,6121_at_x01
1361,573,6137_at_x10
1364,574,6095_at_x06
1366,575,6097_at_x14
1378,576,6109_at_x15
1396,577,6081_at_x10
1396,578,6081_at_x06
1414,579,6053_at_x12
1415,579,6053_at_x12
1418,580,6056_at_x14
1422,581,6060_at_x01
1433,582,2334_s_at_x03
1436,583,6029_at_x13
1438,584,6031_at_x02
1454,585,6048_at_x15
1454,586,6048_at_x08
1483,587,5984_at_x08
1487,588,5988_at_x06
1488,589,5989_at_x07
1494,590,5995_at_x12
1509,591,5965_at_x13
1510,592,5966_at_x12
1510,593,5966_at_x11
1516,594,5972_at_x14
1516,595,5972_at_x01
1518,596,5974_at_x13
1521,597,5978_at_x03
1522,597,5978_at_x03
1526,598,5937_at_x09
1526,599,5937_at_x10
1527,600,5938_at_x04
1528,601,5939_at_x03
1528,602,5939_at_x04
1528,603,5939_at_x05
1528,604,5939_at_x08
1528,605,5939_at_x12
1528,606,5939_at_x13
1535,607,5946_at_x00
1537,608,5925_at_x15
1542,609,5950_at_x13
1543,609,5950_at_x13
1542,610,5950_at_x12
1543,610,5950_at_x12
1544,611,5952_at_x08
1546,612,5954_at_x03
1547,613,5955_at_x12
1550,617,5913_at_x15
1551,618,5914_at_x00
1553,619,5916_at_x13
1553,620,5917_at_x01
1554,620,5917_at_x01
1560,621,3357_at_x12
1648,622,5808_i_at_x00
1648,623,5808_i_at_x01
1648,624,5808_i_at_x02
1648,625,5808_i_at_x03
1648,626,5808_i_at_x04
1648,627,5808_i_at_x05
1648,628,5808_i_at_x06
1648,629,5808_i_at_x07
1647,630,5809_i_at_x02
1644,634,5813_at_x00
1641,635,5814_at_x01
1641,636,5814_at_x00
1638,637,5769_at_x01
1637,638,5770_at_x06
1637,639,5770_at_x05
1633,640,5774_at_x04
1631,641,5775_at_x15
1631,642,5775_at_x14
1630,643,5777_at_x02
1630,644,5777_at_x03
1630,645,5777_at_x04
1630,646,5777_at_x10
1628,648,5779_at_x08
1627,649,5780_at_x10
1627,650,5780_at_x07
1627,651,5780_at_x00
1614,652,5747_at_x04
1610,653,5751_at_x15
1610,654,5751_at_x13
1597,655,5762_at_x11
1592,656,2276_at_x03
1590,657,5724_at_x00
1590,658,5724_at_x01
1590,659,5724_at_x04
1590,660,5724_at_x06
1590,661,5724_at_x07
1590,662,5724_at_x08
1590,663,5724_at_x09
1590,664,5724_at_x10
1590,665,5724_at_x11
1590,666,5724_at_x12
1660,671,5706_at_x13
1660,672,5706_at_x14
1668,673,5714_at_x03
1674,675,5719_at_x06
1674,676,5719_at_x13
1673,677,5720_at_x02
1673,678,5720_at_x01
1675,683,5721_at_x05
1675,684,5721_at_x06
1675,685,5721_at_x11
1677,686,5723_at_x06
1677,687,5723_at_x07
1677,688,5723_at_x13
1677,689,5723_at_x14
1678,690,5678_at_x00
1681,691,5681_at_x09
1683,692,5683_at_x05
1688,693,5688_at_x05
1690,694,5690_at_x09
1690,695,5690_at_x10
1692,705,5692_at_x05
1692,706,5692_at_x06
1697,707,5695_at_x09
1698,708,5696_at_x10
1703,709,5656_at_x13
1704,710,5499_at_x00
1704,711,5499_at_x01
1704,712,5499_at_x02
1704,713,5657_at_x04
1704,714,5499_at_x03
1706,715,5658_at_x15
1706,716,5658_at_x14
1706,717,5658_at_x09
1706,718,5658_at_x06
1790,732,5601_at_x14
1804,733,5569_at_x12
1807,735,2284_at_x06
1821,737,5584_at_x06
1830,738,5544_at_x08
1836,739,2298_at_x03
1837,740,5550_at_x06
1842,742,5555_at_x09
1842,743,5555_at_x08
1846,746,5558_at_x07
1850,747,5562_at_x02
1853,748,2308_at_x07
1853,749,2224_at_x00
1856,751,5522_at_x00
1861,753,5528_at_x11
1864,754,5531_at_x15
1866,755,5533_at_x00
1867,756,5534_at_x02
1867,757,5534_at_x03
1868,758,5535_at_x11
1868,759,5535_at_x08
1871,760,5537_at_x01
1871,761,5537_at_x02
1871,762,5537_at_x03
1871,763,5537_at_x04
1871,764,5537_at_x05
1871,765,5537_at_x06
1871,766,5537_at_x07
1871,767,5537_at_x08
1871,768,5537_at_x09
1871,769,5537_at_x10
1871,770,5537_at_x11
1871,771,5537_at_x12
1871,772,5537_at_x13
1871,773,5537_at_x14
1871,774,5537_at_x15
1944,775,3326_at_x07
1944,776,3326_at_x08
1937,786,5424_at_x15
1937,787,5424_at_x00
1936,788,5425_at_x05
1936,789,5425_at_x10
1936,790,5425_at_x11
1932,794,5429_at_x02
1931,795,5430_at_x11
1931,796,5430_at_x01
1930,797,5431_at_x14
1928,798,5433_at_x10
1926,799,5435_at_x15
1926,800,5435_at_x14
1926,801,5435_at_x13
1925,802,5389_at_x12
1925,803,5389_at_x11
1925,804,5389_at_x10
1924,805,5312_s_at_x13
1919,809,5394_at_x11
1914,810,2230_at_x00
1914,811,2230_at_x02
1912,813,5318_s_at_x05
1910,814,5401_at_x10
1909,815,5402_at_x11
1908,816,5403_at_x12
1907,817,5404_at_x06
1906,818,5405_at_x07
1906,819,5405_at_x06
1899,820,5411_at_x14
1899,821,5411_at_x10
1899,822,5411_at_x09
1899,823,5411_at_x04
1895,837,5370_at_x07
1892,838,5372_at_x03
1879,839,5384_at_x08
1879,840,5384_at_x14
1950,850,5388_at_x13
1952,851,5345_at_x10
1953,852,5346_at_x05
1957,853,5350_at_x09
1960,854,5353_at_x00
1961,855,5354_at_x08
1961,856,5354_at_x09
1961,857,5354_at_x10
1964,861,5356_at_x15
1964,862,5356_at_x14
1964,863,5356_at_x13
1965,864,5357_at_x01
1966,865,5358_at_x11
1966,866,5358_at_x07
1976,867,5323_at_x14
1976,868,5323_at_x13
1976,869,5323_at_x03
1977,870,5324_at_x02
1987,872,5334_at_x15
1987,873,5334_at_x14
1987,874,5334_at_x02
1990,875,5336_at_x09
1992,876,5338_at_x08
1992,877,5338_at_x07
1995,879,5341_at_x03
1996,880,5342_at_x05
1997,881,5343_at_x02
1998,882,5299_at_x14
2000,883,5301_at_x13
2007,884,5307_at_x14
2007,885,5307_at_x13
2007,886,5307_at_x11
2010,887,5309_at_x15
2290,888,5297_at_x09
2284,897,5254_i_at_x00
2284,898,5254_i_at_x01
2283,899,5256_at_x15
2283,900,5256_at_x07
2283,901,5256_at_x00
2282,902,5257_at_x00
2281,914,2252_g_at_x05
2281,915,2252_g_at_x07
2280,916,5259_at_x15
2268,917,5271_at_x02
2261,919,5233_at_x03
2262,919,5233_at_x03
2261,920,5233_at_x04
2262,920,5233_at_x04
2251,922,5243_at_x06
2252,923,5244_at_x04
2252,924,5244_at_x05
2241,925,5208_at_x01
2242,925,5208_at_x01
2236,926,5214_at_x05
2236,927,5214_at_x08
2233,929,5217_at_x03
2233,930,5217_at_x07
2233,931,5217_at_x08
2232,932,5218_at_x13
2231,933,2256_at_x01
2230,934,5220_at_x02
2229,940,5221_at_x11
2226,941,5224_at_x14
2222,942,5228_at_x05
2222,943,5228_at_x15
2220,948,2263_g_at_x07
2220,949,2264_s_at_x03
2220,950,2265_s_at_x02
2220,951,2265_s_at_x05
2220,952,2180_s_at_x02
2220,953,2181_s_at_x03
2220,954,5184_at_x02
2220,955,5184_at_x09
2220,956,5184_at_x13
2220,957,5184_at_x14
2218,959,5186_at_x13
2218,960,5186_at_x12
2217,961,5187_at_x08
2217,962,5187_at_x09
2159,974,5154_at_x15
2136,975,5131_at_x08
2135,976,5132_at_x07
2128,977,5094_at_x08
2093,979,5084_at_x13
2094,979,5084_at_x13
2078,980,5054_at_x01
2078,981,5054_at_x02
2078,982,5054_at_x03
2078,983,5054_at_x04
2078,984,5054_at_x05
2078,985,5054_at_x06
2078,986,5054_at_x08
2078,987,5054_at_x09
2078,988,5054_at_x10
2078,989,5054_at_x11
2078,990,5054_at_x12
2078,991,5054_at_x13
2078,992,5054_at_x14
2078,993,5054_at_x15
2077,994,5055_at_x04
2077,995,5055_at_x08
2077,996,5055_at_x09
2077,997,5055_at_x12
2077,998,5055_at_x13
2077,999,5055_at_x14
2076,1000,5056_at_x00
2076,1001,5056_at_x01
2076,1002,5056_at_x02
2076,1003,5056_at_x03
2076,1004,5056_at_x04
2076,1005,5056_at_x05
2076,1006,5056_at_x06
2073,1007,5059_at_x10
2071,1008,5061_at_x01
2070,1009,5062_at_x11
2063,1010,5024_at_x11
2062,1011,5025_at_x05
2060,1012,5027_at_x06
2060,1013,5027_at_x05
2058,1014,5029_at_x07
2049,1015,5038_at_x05
2050,1015,5038_at_x05
2045,1016,5042_at_x13
2042,1018,5045_at_x01
2028,1019,5013_at_x15
2292,1021,5019_at_x05
2292,1022,5019_at_x04
2293,1023,5020_at_x08
2296,1024,5023_at_x00
2302,1025,4985_at_x15
2307,1026,4990_at_x00
2312,1027,4995_at_x06
2313,1027,4995_at_x06
2313,1028,4996_at_x03
2318,1029,4956_at_x13
2322,1030,4959_at_x15
2322,1030,4959_at_x15
2325,1031,4961_at_x09
2325,1032,4961_at_x08
2341,1033,4977_at_x13
2358,1034,4949_at_x12
2378,1035,4924_at_x10
2394,1037,4894_at_x13
2394,1038,4894_at_x12
2394,1039,4894_at_x11
2399,1040,4899_at_x00
2439,1082,4848_at_x02
2439,1083,4848_at_x01
2440,1084,4849_at_x04
2441,1085,4850_at_x02
2442,1086,4852_s_at_x05
2443,1086,4852_s_at_x05
2443,1087,4853_at_x01
2443,1088,4853_at_x00
2448,1089,4858_at_x11
2449,1090,4859_at_x14
2449,1091,4859_at_x13
2460,1095,4823_at_x00
2471,1096,4834_at_x11
2471,1097,4834_at_x10
2473,1098,4836_at_x08
2474,1099,4837_at_x12
2476,1100,2142_at_x01
2476,1101,2142_at_x03
2476,1102,2143_at_x02
2476,1103,2147_at_x01
2482,1104,4800_at_x15
2482,1105,4800_at_x12
2483,1106,4801_at_x10
2486,1107,4804_at_x15
2487,1108,4805_at_x15
2492,1109,4810_at_x09
2499,1112,4817_at_x04
2500,1113,4818_at_x05
2501,1114,4774_at_x06
2501,1115,4774_at_x05
2501,1116,4774_at_x04
2503,1117,4776_at_x05
2503,1118,4776_at_x14
2514,1120,4788_at_x00
2514,1121,4788_at_x07
2514,1122,4788_at_x12
2517,1123,4791_at_x07
2519,1124,4793_at_x02
2519,1125,4793_at_x03
2522,1126,4796_at_x03
2522,1127,4796_at_x07
2522,1128,4796_at_x08
2524,1129,4752_at_x09
2525,1130,4753_at_x15
2525,1131,2158_at_x06
2543,1140,4771_at_x08
2571,1145,4708_at_x08
2573,1146,4710_at_x00
2576,1151,4713_at_x06
2579,1152,4716_at_x15
2581,1153,4718_at_x02
2582,1154,4719_at_x02
2582,1155,4720_at_x04
2583,1155,4720_at_x04
2588,1156,3234_at_x15
2588,1157,3234_at_x14
2588,1158,3234_at_x13
2588,1159,3234_at_x12
2588,1160,3234_at_x11
2588,1161,3234_at_x10
2588,1162,3234_at_x09
2588,1163,3234_at_x08
2588,1164,3234_at_x07
2588,1165,3234_at_x06
2588,1166,3234_at_x05
2588,1167,3234_at_x02
2588,1168,3234_at_x01
2588,1169,3234_at_x00
2647,1187,3189_i_at_x01
2647,1188,3189_i_at_x02
2647,1189,3189_i_at_x05
2647,1190,3189_i_at_x06
2647,1191,3189_i_at_x07
2647,1192,3189_i_at_x08
2647,1193,3189_i_at_x10
2647,1194,3189_i_at_x11
2647,1195,3188_at_x01
2647,1196,3188_at_x02
2647,1197,3188_at_x03
2647,1198,3188_at_x04
2647,1199,3188_at_x05
2647,1200,3188_at_x06
2647,1201,3188_at_x07
2647,1202,3188_at_x08
2647,1203,3188_at_x09
2647,1204,3188_at_x10
2647,1205,3188_at_x11
2647,1206,3188_at_x12
2647,1207,3188_at_x13
2647,1208,3188_at_x14
2647,1209,3188_at_x15
2646,1210,4562_at_x15
2646,1211,4562_at_x14
2646,1212,4562_at_x13
2646,1213,4562_at_x11
2646,1214,4562_at_x10
2646,1215,4562_at_x09
2646,1216,4562_at_x08
2646,1217,4562_at_x07
2646,1218,4562_at_x05
2646,1219,4562_at_x04
2646,1220,4562_at_x02
2646,1221,4562_at_x01
2646,1222,4562_at_x00
2612,1236,4545_at_x13
2611,1237,4546_at_x04
2607,1238,4550_at_x02
2607,1239,4550_at_x03
2607,1240,4550_at_x04
2603,1242,4554_at_x03
2603,1243,4554_at_x02
2603,1244,4554_at_x00
2602,1245,4555_at_x10
2602,1246,4555_at_x08
2600,1248,4556_at_x05
2662,1256,4530_at_x00
2663,1257,4531_at_x10
2667,1258,4535_at_x14
2667,1259,4535_at_x13
2667,1260,4535_at_x12
2669,1261,4537_at_x14
2673,1262,4495_at_x03
2673,1263,4495_at_x04
2673,1264,4495_at_x07
2673,1265,4495_at_x13
2674,1265,4495_at_x13
2673,1266,4496_at_x14
2674,1266,4496_at_x14
2674,1267,4496_at_x06
2674,1268,2107_at_x02
2675,1269,2109_g_at_x02
2675,1270,2110_s_at_x07
2675,1271,2112_s_at_x01
2675,1272,2112_s_at_x05
2675,1273,2113_s_at_x00
2675,1274,2114_s_at_x03
2686,1284,4507_at_x08
2686,1285,4507_at_x13
2687,1286,4508_at_x14
2692,1287,4513_at_x10
2692,1288,4513_at_x10
2694,1289,4469_at_x04
2694,1290,4469_at_x09
2697,1291,4472_s_at_x03
2705,1294,4480_at_x12
2705,1295,4480_at_x15
2709,1296,4484_s_at_x02
2717,1297,4489_at_x00
2719,1298,4491_at_x08
2757,1299,4431_at_x09
2761,1300,2128_s_at_x04
2761,1301,2129_s_at_x04
2766,1302,4442_at_x03
2777,1303,4408_at_x08
2811,1304,4395_at_x11
2811,1305,4395_at_x10
2811,1306,4395_at_x09
2811,1307,4395_at_x00
2817,1308,4356_at_x12
2831,1312,4370_at_x04
2834,1313,4372_at_x00
2834,1314,4372_at_x01
2835,1315,4373_at_x10
2844,1316,4337_at_x04
2877,1317,4321_at_x08
2879,1320,4322_at_x02
2880,1321,11396_g_at_x00
2880,1322,11396_g_at_x02
2880,1323,11396_g_at_x05
2880,1324,11396_g_at_x06
2880,1325,11396_g_at_x07
3052,1348,4251_at_x08
3052,1349,4251_at_x02
3050,1350,4253_i_at_x00
3048,1351,4255_at_x03
3047,1352,4256_at_x15
3046,1353,4257_at_x00
3046,1354,4257_at_x05
3046,1355,4257_at_x06
3044,1356,4259_at_x14
3041,1357,4216_at_x04
3040,1358,4217_at_x08
3034,1359,4223_at_x03
3034,1360,4223_at_x02
3034,1361,4223_at_x01
3034,1362,4223_at_x00
3032,1363,4225_at_x05
3022,1364,4235_at_x10
3022,1365,4235_at_x11
3022,1366,4235_at_x12
3020,1367,4192_at_x12
3018,1371,4194_at_x00
3012,1372,4199_at_x06
2991,1374,4174_at_x10
2991,1375,4174_at_x11
2991,1376,4174_at_x15
2990,1377,4175_at_x00
2988,1378,4177_at_x08
2988,1379,4177_at_x12
2987,1380,4178_at_x14
2985,1381,4180_at_x06
2979,1383,4186_at_x12
2964,1384,4045_s_at_x07
2962,1385,4153_at_x08
2961,1386,4154_at_x07
2959,1387,4156_at_x06
2957,1388,4157_at_x00
2958,1388,4157_at_x00
2952,1391,4163_at_x11
2949,1392,4166_at_x10
2948,1393,4167_at_x07
2942,1396,4126_at_x01
2940,1397,4128_at_x12
2937,1398,4131_at_x05
2934,1399,4134_at_x01
2931,1400,4137_at_x06
2926,1401,4141_at_x01
2919,1402,4101_at_x08
2919,1403,4101_at_x07
2909,1404,4109_at_x12
2904,1414,4114_at_x00
2904,1415,4114_at_x02
2902,1416,4118_at_x07
3087,1419,11432_at_x03
3088,1420,11436_s_at_x01
3102,1425,4041_at_x02
3105,1426,4057_at_x05
3106,1427,4058_at_x11
3109,1428,4060_at_x03
3111,1429,4062_at_x08
3111,1430,4062_at_x07
3113,1431,4064_at_x02
3118,1432,4068_at_x07
3119,1433,4069_at_x15
3120,1434,4070_at_x12
3120,1435,4070_at_x01
3126,1437,4075_at_x02
3129,1438,4077_at_x15
3129,1439,4077_at_x14
3129,1440,4077_at_x13
3129,1441,4077_at_x11
3129,1442,4077_at_x10
3129,1443,4077_at_x09
3129,1444,4077_at_x07
3129,1445,4077_at_x06
3129,1446,4077_at_x05
3129,1447,4077_at_x02
3129,1448,4077_at_x01
3130,1449,4078_i_at_x04
3130,1450,4078_i_at_x03
3130,1451,4078_i_at_x02
3130,1452,4078_i_at_x01
3130,1453,4078_i_at_x00
3130,1454,4032_f_at_x15
3130,1455,4032_f_at_x14
3130,1456,4032_f_at_x13
3130,1457,4032_f_at_x12
3130,1458,4032_f_at_x11
3130,1459,4032_f_at_x10
3358,1460,11254_at_x00
3358,1461,11254_at_x01
3358,1462,11254_at_x02
3358,1463,11254_at_x03
3358,1464,11254_at_x04
3358,1465,11254_at_x05
3358,1466,11254_at_x06
3358,1467,11254_at_x07
3358,1468,11254_at_x08
3358,1469,11254_at_x09
3358,1470,11254_at_x11
3358,1471,11254_at_x12
3358,1472,11254_at_x13
3358,1473,11254_at_x14
3358,1474,11254_at_x15
3357,1475,11255_at_x00
3357,1476,11255_at_x01
3357,1477,11255_at_x02
3357,1478,11255_at_x03
3357,1479,11255_at_x05
3357,1480,11255_at_x06
3357,1481,11255_at_x07
3357,1482,11255_at_x08
3357,1483,11255_at_x09
3357,1484,11255_at_x10
3357,1485,11255_at_x11
3357,1486,11255_at_x12
3357,1487,11255_at_x14
3357,1488,11255_at_x15
3356,1489,11256_at_x15
3356,1490,11256_at_x14
3356,1491,11256_at_x11
3356,1492,11256_at_x02
3356,1493,11256_at_x01
3356,1494,11256_at_x00
3355,1495,11257_at_x10
3355,1496,11257_at_x07
3354,1497,11258_at_x09
3352,1498,11260_at_x12
3352,1499,11260_at_x11
3351,1500,11215_at_x14
3349,1501,11217_at_x07
3348,1502,11218_at_x15
3347,1503,3116_at_x03
3344,1504,11222_at_x06
3340,1505,11226_at_x02
3339,1506,11227_at_x08
3338,1507,11228_at_x08
3337,1508,11229_at_x08
3336,1509,11230_at_x08
3334,1510,11231_at_x04
3335,1510,11231_at_x04
3327,1511,11193_at_x15
3326,1512,11194_at_x13
3326,1513,11194_at_x14
3323,1514,11197_at_x12
3322,1515,11198_at_x14
3322,1516,11198_at_x12
3322,1517,11198_at_x11
3322,1518,11198_at_x06
3321,1519,11199_at_x00
3319,1520,11201_at_x14
3318,1521,11202_at_x15
3313,1522,11210_at_x15
3313,1523,11210_at_x05
3311,1524,11212_at_x06
3311,1525,11212_at_x04
3311,1526,11212_at_x03
3310,1527,11213_at_x15
3310,1528,11213_at_x14
3304,1529,11174_at_x09
3304,1530,11174_at_x08
3303,1531,11175_at_x10
3298,1533,11180_at_x06
3297,1534,11181_at_x05
3295,1535,11182_at_x08
3293,1536,11184_at_x10
3291,1537,11186_at_x00
3291,1538,11186_at_x01
3288,1539,11189_at_x01
3280,1540,11152_g_at_x10
3281,1540,11152_g_at_x10
3280,1541,11153_at_x09
