CONDITION,365,4141,6427,6398,4438,3736,6758,2071,147,3675,5049,1817,5155,6805,3211,4172,2881,1552,2002,5615,3583,2884,5684,1172,237,1936,6818,2050,2779,1181,5221,2364,700,5667,6869,2676,2859,839,5443,1227,5345,1348,214,5485,2022,4059,5598,1059,4045,1644,3792,1963,1801,5608,6700,6675,153,3636,4923,2289,5671,5491,949,1630,2684,4920,5086,61,2370,3255,5181,6840,5388,2333,3646,4576,600,5348,2452,1474,6770,5100,1179,4486,3821,6428,1366,4319,92,3302,3642,4963,3467,6791,3742,846,1823,640,1101,3651,5075,1543,650,3860,68,3421,5668,4994,2270,2280,5122,1631,3596,5449,4705,6745,4909,2522,5655,4969,4130,1808,4105,4922,2302,1280,6453,6132,1728,4036,567,6405,2503,3368,2888,1619,978,3915,2747,4270,4229,3453,6493,129,6846,2051,1524,1623,2157,1084,2570,1480,4060,942,1827,5002,5797,2295,1626,3144,1591,1071,369,3657,2571,78,2039,1403,1470,957,656,5340,5137,326,5798,5445,3188,3744,1818,4086,6463,740,2753,3817,608,6006,500,1884,4243,151,5682,2873,3319,3388,4095,172,1486,168,2697,4137,1113,4641,149,3592,3801,3696,1960,6722,3661,2510,5472,959,6281,6868,292,1562,5503,1966,945,591,2793,2315,1887,5394,5814,3862,5839,1990,4159,3678,3702,5052,1495,1096,280,54,3789,3620,111,212,4238,3606,4446,1520,1409,5619,3679,2437,1592,984,1445,963,1119,3632,3250,2384,3252,2472,2958,6084,184,180,4266,5981,2586,6283,3774,1229,5656,299,6097,2675,1890,3354,2353,2227,3578,157,342,6924,3210,2396,1676,1989,3854,3418,3381,1451,6267,3390,2539,5924,1153,3154,3906,2085,6505,3639,6289,3708,3677,1634,4180,5415,2941,33,2681,5547,1384,3595,5600,330,5087,1196,6451,1564,2799,59,1194,4512,1847,5549,1185,1212,6857,135,226,3667,1893,3783,2418,5106,3213,698,2797,2945,3582,597,5579,2501,3587,2529,3754,3116,6400,323,6687,705,4038,1098,2738,4070,5418,2577,4912,3638,5517,4470,1642,1606,4491,2979,2451,5222,5421,303,3840,1899,5647,1660,2382,1972,4057,31,389,5071,2719,6126,1536,5390,3420,4674,970,537,4498,3683,5603,2673,3320,361,5675,2131,362,4979,4202,3273,1829,265,331,6672,3740,5375,2100,6204,6880,6373,5044,5476,980,2317,3787,2500,1478,4434,3712,5530,165,1995,3851,4064,341,1433,2357,477,6342,6890,5887,2018,467,3197,6050,5019,2905,3760,4010,1491,45,4987,1215,6310,1655,1612,3654,3465,1232,5519,2003,3125,701,2301,5131,1896,1390,1840,680,4351,5016,329,1069,1104,2266,4267,6713,2575,2803,6788,2359,5400,1453,1082,71,6211,4508,1633,4497,972,969,3165,3813,2388,4930,4268,6933,1350,2355,1991,6706,65,3345,2035,197,3366,643,5406,5555,384,5889,1490,5080,3340,5573,3370,5147,2272,522,1828,5381,5396,6337,170,3491,4898,1532,238,262,2731,5570,6093,3645,2696,4177,785,4340,5885,176,2818,3778,24,5174,2363,132,339,1874,5986,107,5402,2525,4223,462,6259,1276,4753,1986,2902,6265,971,3209,1880,1886,162,6737,951,6991,2006,1786,5070,1984,4188,382,1910,1054,805,4991,5408,1835,2237,3857,3704,1848,3635,5033,5799,6354,4050,2008,141,3912,4221,1788,1443,2602,2824,5436,4235,3669,4509,2882,5800,2842,2077,3149,1130,252,5107,6464,4076,7001,3891,4751,713,6833,3849,2365,275,2369,4971,4443,288,1015,138,4241,2285,4913,302,217,6822,3300,5356,1914,3737,73,3690,5965,2083,1723,6731,192,270,1024,6834,2367,1182,2699,5121,4561,223,254,3359,4995,2892,6316,1257,3908,4770,4341,3888,6898,4978,1414,5376,1160,3601,556,3151,4117,1604,6699,6673,5001,3145,2460,1889,5548,1852,2679,6478,3631,1399,4121,1380,1964,2942,5320,5514,1513,4078,1035,2380,3710,6659,5035,3743,1060,3844,2494,3716,3790,2007,2603,819,5358,2257,5914,1970,3264,115,1162,2574,4738,5382,1210,2038,4911,2688,1052,993,6684,5832,5129,1398,711,5589,351,2871,4927,3818,741,2729,1066,1361,2924,6889,1479,2836,3573,4746,1225,3811,4896,709,4138,6049,4245,1912,1937,23,6679,3803,1072,3170,4002,201,1050,5440,6460,784,79,2046,3798,1918,5392,5173,1787,47,1710,2053,5204,1825,3856,3732,1870,2261,1462,3791,4343,2930,4915,1943,4041,5534,2475,5429,4941,1648,4967,5484,3372,3643,5362,3270,1047,2329,5465,1926,2147,941,5581,5666,2392,3604,3237,3348,6980,3867,4140,173,2694,1404,5448,5509,1356,3558,1413,1056,3665,5583,3815,5762,4279,137,1534,4273,2533,626,3556,2756,1956,3190,3351,3659,736,1920,3826,3751,3408,6975,3553,934,699,1074,4327,2453,938,6257,5373,4307,5098,1987,6454,6362,3701,2711,6879,6654,1976,278,5230,1248,1080,3385,1692,3897,6875,515,3896,359,6691,5335,6749,5013,5398,2278,2869,3757,6645,563,1091,5233,2262,752,6058,134,1192,4144,641,3934,1982,2470,3364,3369,6988,3335,2860,233,49,703,778,143,5463,6798,6252,6863,3761,2313,148,3253,678,6413,4435,5490,5611,1244,4772,1250,385,3810,3884,1157,4335,239,6419,2702,2010,2899,5768,3239,4321,152,5522,2687,3767,1851,3613,501,2496,3878,6520,2459,985,664,4150,6878,3858,2273,213,193,2879,4100,724,332,6674,5386,3588,3568,5314,2021,5206,5238,1928,6128,1670,6913,1364,1675,5990,1142,719,1876,3289,396,2033,1419,1103,199,2464,3036,1275,6721,6637,1583,4475,4231,4939,2669,5047,1885,375,624,974,647,2246,4175,3169,4872,2852,4776,1254,1255,490,5379,679,2709,2866,6877,4611,5135,1083,2026,5477,6571,2483,729,4305,1117,4917,2762,3676,804,4293,1393,3167,5410,4890,3671,1831,6264,5561,3132,296,628,3176,3871,1951,1882,4932,1007,3419,3245,3608,4106,2858,483,205,2717,6781,5546,6402,2061,301,1785,1492,319,6680,218,4158,4468,6695,5567,3733,2342,5359,5432,276,5968,1837,1461,5020,6915,3249,3391,1121,3591,1857,2777,6777,6324,4025,2906,211,3892,4781,261,1618,5053,5126,3806,1483,6704,5258,1208,46,2014,169,3668,4454,4997,3752,2328,1959,4244,5179,158,5022,4960,1097,6459,6232,5247,6918,5154,1446,2863,1168,1523,3396,6873,5419,185,546,6930,2677,2290,2513,2569,2119,230,2506,69,1410,5313,2335,1152,175,657,86,848,6355,37,1489,6349,171,5032,4691,6094,1641,6746,4662,6228,6215,1231,4001,4938,2377,2821,58,3773,1504,3688,2241,1529,5051,1873,1965,1149,94,5987,1081,6237,1425,1869,5882,5483,345,3124,3616,1632,2800,3784,256,3398,6660,6280,3703,1199,3276,3719,191,3682,3739,3566,5469,5188,4191,5654,6727,463,154,1897,5026,1044,1706,1662,3768,3824,6256,1725,6326,281,1810,5391,5011,2149,3313,2253,5487,242,5083,130,3192,3788,6670,1158,4254,4583,2833,4049,2499,2975,5201,2825,1979,4723,5507,4527,2806,3224,2789,2327,6995,1454,91,1610,4081,2837,2233,1971,3301,3466,1934,314,5253,6361,1805,196,1569,5634,2347,2360,3563,3129,1458,3764,2263,1881,675,96,5425,4358,3189,236,6856,6359,771,2674,539,1448,3196,3866,5327,1875,3594,6658,5499,3603,2918,2150,1506,6236,6336,1977,1795,277,6411,5059,3709,1544,1850,3692,3809,2389,1903,2436,6896,5505,4359,6095,5431,952,2841,3842,833,783,6117,1129,1999,2517,3828,338,2741,3724,6238,6338,5650,3175,4989,2908,5571,1545,2877,5602,187,3812,715,2375,6703,5244,106,526,1879,5073,3609,2373,562,6377,5242,1138,5127,4139,5239,5063,6861,4891,3914,1664,2867,2139,6205,112,518,5462,1913,4734,3560,3198,6726,6372,5009,1551,36,1856,1627,6669,4096,3614,5587,6207,6732,484,248,5791,781,1436,1900,2733,5371,4035,2140,3615,4655,5777,6107,4316,2066,3776,5572,6638,1616,1687,3108,5439,648,6752,704,4332,3148,1911,102,6517,2527,613,5524,3393,1352,681,3551,6787,2385,5334,1940,1711,4375,402,5582,2872,127,2005,2340,4577,4080,5955,1953,2855,1016,4958,4055,3322,2368,4145,87,1514,2133,2450,6839,1894,5475,3853,4008,5331,1919,4073,89,6269,2087,950,3825,5597,2379,2847,6844,30,4959,1806,4712,2734,1010,6119,4455,3779,4194,264,5065,5604,1815,4698,3617,6295,4875,1240,4951,4371,3640,1729,3619,2065,2498,2683,6403,4988,3331,1871,3933,3715,27,3747,1932,5557,194,2305,2248,5437,2465,5323,4199,533,4264,6862,3722,574,725,1877,4944,5015,4992,3630,1353,2168,2387,6268,3730,2079,6003,4897,5460,105,62,5846,6919,1034,955,1811,2032,1042,2488,2031,1602,4116,1542,274,2134,2135,837,1264,2598,707,4361,2909,4601,1190,2587,644,5775,1559,5099,1437,2466,1521,2835,315,4054,4940,1073,4957,340,3913,6051,3633,3172,1915,4356,2572,316,3353,6030,1809,1816,2773,6812,3753,2907,3728,5528,231,5560,571,3232,4970,5622,6445,93,3664,1594,3655,5580,3575,55,2129,64,206,2471,5364,1946,5423,1792,3726,3155,3164,5523,2778,4961,1790,1892,6864,1031,6763,63,549,76,1002,3559,3637,682,4062,5132,1226,367
