SNP_ID,GENE_ID,--,02,01,12,20,10,21,00,11,22
0,251,151,1,3,2,12,101,,19,132,
0,252,64,,46,,1,62,,50,14,
0,253,52,,1,,1,17,,10,42,
0,254,7,,,,,2,,7,,
0,255,5,,2,,,1,,,5,
0,257,7,,,,,,,7,,
0,258,19,,,,,8,,18,1,
0,259,102,,,1,,24,,,102,
0,260,5,,3,,,,,,5,
0,261,9,,,1,,102,,1,8,
0,264,11,,12,,,4,,11,,
0,265,1,,8,,,,,,1,
0,267,71,1,32,2,,32,,28,43,
0,268,14,,1,,,14,,2,12,
0,269,5,,,,,7,,5,,
0,270,122,,15,,,109,,4,118,
0,271,1,,,,,,,,1,
0,272,74,,16,,,3,,11,63,
0,273,86,5,246,7,1,58,,21,65,
0,274,1312,21,494,16,40,585,232,305,985,22
0,275,1632,27,594,43,8,849,7,585,1047,
0,276,1344,32,279,29,10,771,3,368,975,1
0,278,5,,1,,,,,5,,
0,279,5,,,,,1,,,5,
0,280,72,,9,,,88,,1,71,
0,281,812,20,257,28,,601,,228,584,
0,282,697,,162,9,17,367,16,157,540,
0,283,5,,1,,,6,,1,4,
0,284,20,,,1,,7,,,20,
0,285,100,,,2,,101,,4,96,
0,286,129,,150,5,,73,,73,56,
0,287,103,,9,4,,133,,8,95,
0,288,89,,16,,,1,1,80,9,
0,289,,,,5,,1,,,,
0,290,702,9,197,12,,473,,237,465,
0,291,1,,,,,,,1,,
0,292,548,3,166,34,,367,,209,339,
0,293,,,,11,,,,,,
0,294,300,4,90,6,2,257,,129,171,
0,295,1,5,,5,,87,,1,,
0,296,112,3,21,17,,208,1,33,79,
0,297,23,,1,1,1,100,,4,19,
0,298,21,,,,,45,,4,17,
0,299,807,42,527,7,1,244,,481,326,
0,300,13,,5,,,18,,9,4,
0,301,158,1,52,4,,88,,67,91,
0,302,22,,1,,,23,,22,,
0,303,7,,6,,,,,6,1,
0,305,62,,2,11,1,16,,13,49,
0,306,2,,,,,63,,,2,
0,307,35,1,51,,1,9,,34,1,
0,308,40,,6,,1,2,,28,12,
0,309,2,,,,,3,,,2,
0,311,32,,20,,,1,,32,,
0,312,41,,,,,24,,10,31,
0,313,40,,2,,,,1,,40,
0,314,397,33,258,40,2,210,7,125,270,2
0,315,36,1,5,,1,2,,36,,
0,316,114,6,84,4,3,30,4,81,33,
0,317,15,,,1,2,115,,7,8,
0,318,90,,32,3,2,123,2,66,24,
0,319,20,,1,,,23,,6,14,
0,320,3,,,,,6,,3,,
0,321,19,,,,1,23,,9,10,
0,322,136,1,89,1,,17,,119,17,
0,323,4,,,,,53,,,4,
0,324,180,,18,5,1,126,,39,141,
0,325,,,,1,,,,,,
0,326,120,,3,2,,86,,,120,
0,327,112,10,45,,3,86,,49,63,
0,328,98,,14,2,1,41,,34,64,
0,329,1082,22,606,15,5,782,2,413,669,
0,330,203,8,417,,17,63,34,125,78,
0,331,25,59,9,2,2,22,,25,,
0,332,265,,23,,1,104,,23,242,
0,334,,,,,,6,,,,
0,335,335,14,79,20,,360,,74,261,
0,336,24,,,,,2,,8,16,
0,337,41,,9,,,5,,41,,
0,338,17,,62,,4,9,,17,,
0,339,127,1,7,4,9,11,18,103,24,
0,340,185,1,51,1,,15,,168,17,
0,341,973,19,445,20,,566,5,372,601,
0,342,8,,,,,,,,8,
0,343,125,,4,2,2,53,,32,93,
0,344,77,,7,,,14,,13,64,
0,345,98,,149,,,12,,83,15,
0,346,23,,4,,,6,,1,22,
0,347,155,1,112,1,,15,2,114,41,
0,348,185,4,112,1,,56,,137,48,
0,349,425,18,445,12,14,90,13,369,54,2
0,351,52,,36,2,,56,,23,29,
0,352,4,,5,,,,,4,,
0,353,100,,80,2,,32,2,9,91,
0,354,2,,14,,,,1,,2,
0,355,60,,23,,1,22,,39,21,
0,356,23,,39,,,,,22,1,
0,357,184,6,171,,,29,,147,37,
0,358,7,,,1,,103,,,7,
0,359,91,,8,5,,43,,28,63,
0,360,57,3,69,1,2,67,,46,11,
0,361,425,,198,,36,190,52,97,328,
0,362,463,,222,,9,147,19,111,352,
0,363,1094,38,568,108,196,700,75,360,732,2
0,364,620,1,208,2,18,291,26,127,493,
0,365,652,27,472,20,3,179,,518,134,
0,366,413,9,200,11,7,188,8,230,183,
0,367,1078,11,714,24,26,494,29,508,570,
0,368,6,,2,,,,,,6,
0,369,281,2,62,,,29,,227,54,
0,370,848,14,521,25,56,398,94,466,380,2
0,371,20,,21,,,5,,18,2,
0,372,1,,7,,,1,,1,,
0,373,196,,120,,1,14,,191,5,
0,374,92,,266,,,73,2,72,20,
0,375,202,2,135,,11,82,,201,1,
0,376,292,3,241,1,,24,4,214,78,
0,377,217,5,162,1,2,101,4,139,78,
0,378,333,,266,,6,150,14,93,240,
0,379,72,,,,,132,,72,,
0,380,1190,17,471,28,,696,,295,895,
0,381,51,,,,,28,,51,,
0,382,394,2,288,1,,32,4,308,86,
0,383,195,,50,4,8,168,2,51,144,
0,384,154,250,56,5,3,109,,153,1,
0,385,668,10,142,25,16,303,70,85,583,
0,386,62,2,142,4,,8,2,35,27,
0,387,178,7,62,7,,35,,145,33,
0,388,10,1,11,,,,,10,,
0,389,363,1,,1,4,36,,122,241,
0,390,126,,78,,28,33,2,78,48,
0,391,479,13,188,,6,98,6,333,146,
0,392,316,3,142,9,2,180,12,69,247,
0,393,433,13,400,1,28,171,21,204,229,
0,395,88,,20,,2,18,2,22,66,
0,396,46,,37,,5,212,4,46,,
0,397,1,,,,,1,,1,,
0,398,105,,2,,2,4,,105,,
0,399,57,,,2,2,152,,26,31,
0,400,1454,30,422,29,35,1113,40,438,1014,2
0,401,109,,5,,1,1,,35,74,
0,402,45,,2,,,4,,1,44,
0,403,9,,,,,13,,,9,
0,404,174,,5,3,,63,,10,164,
0,405,,,,,,4,,,,
0,406,18,2,,1,,39,,18,,
0,407,8,5,2,,,,,8,,
0,408,64,1,12,1,,3,2,48,16,
0,409,71,,15,,,1,,71,,
0,410,119,,69,3,,4,5,46,73,
0,411,8,,19,,,,,,8,
0,412,13,1,1,3,,1,,,13,
0,424,,,1,,,,,,,
0,425,2,,,,,,,2,,
0,427,1,,,,,,,1,,
0,428,1,,,,,,,1,,
0,441,4,,,,,5,,4,,
0,442,90,1,44,,,16,,67,23,
0,443,64,,8,,,49,,15,49,
0,444,164,3,87,1,2,63,,127,37,
0,445,119,,10,,,65,,62,57,
0,446,9,,,,,21,,1,8,
0,447,147,6,75,19,6,249,5,84,62,1
0,448,1392,30,431,37,20,1278,19,420,971,1
0,449,57,1,56,,,,1,33,24,
0,450,4,,5,,,,,,4,
0,451,47,,,,1,18,,14,33,
0,452,,,,,,2,,,,
0,453,2,,5,,,,,,2,
0,454,18,,5,,,16,,3,15,
0,455,4,,1,,,3,,4,,
0,456,2,,1,,,,,,2,
0,457,4,,22,,,,,4,,
0,458,541,8,374,51,52,227,21,223,317,1
0,459,45,,13,,,11,,10,35,
0,460,130,3,55,2,,76,,104,26,
0,461,34,,2,1,,76,,,34,
0,462,5,,,,,,,,5,
0,463,218,4,140,,7,55,9,129,89,
0,464,260,,95,,37,67,45,83,177,
0,465,230,4,148,7,,14,,111,119,
0,466,2,,1,,,,,2,,
0,467,105,6,151,,,6,,76,29,
0,468,5,,4,,,1,,4,1,
0,469,96,6,,8,,,,96,,
0,470,24,,21,1,,6,,5,19,
0,471,101,3,49,2,,45,,42,59,
0,472,15,,,,,,,15,,
0,473,546,22,220,62,11,186,16,122,423,1
0,474,12,,7,,7,1,3,,12,
0,475,1,,1,,16,1,,,1,
0,476,33,,,1,,74,,,33,
0,477,3,1,7,1,,3,,1,2,
0,478,97,1,30,4,,90,,27,70,
0,479,186,5,,9,,53,,,186,
0,480,884,8,163,34,,669,,216,668,
0,481,662,19,162,18,2,361,,232,429,1
0,482,24,,,,,7,,,24,
0,483,358,14,318,3,1,81,,201,157,
0,484,636,98,455,14,,238,,345,291,
0,485,342,19,279,18,,64,,202,140,
0,486,503,7,509,10,,189,,315,188,
0,487,3,,,,,9,,,3,
0,488,5,,17,,,12,,5,,
0,489,248,,4,4,,422,,27,221,
0,490,320,7,230,1,,270,,147,173,
0,491,73,,4,1,,40,,5,68,
0,492,97,,2,14,3,96,,43,54,
0,493,359,,229,3,13,106,8,180,179,
0,494,4,,,,18,3,15,1,3,
0,496,1144,11,535,23,19,539,,439,705,
0,497,75,,22,1,,23,1,1,74,
0,498,54,,7,2,,141,,,54,
0,500,981,6,320,40,2,718,2,262,718,1
0,501,150,,123,,1,28,1,120,30,
0,502,59,,37,,,3,2,,59,
0,503,63,,37,,,,2,4,59,
0,504,31,1,44,,2,,3,31,,
0,505,38,1,68,,,,1,27,11,
0,506,31,1,18,,,,,30,1,
0,507,59,,17,,1,25,,50,9,
0,509,15,,7,,,5,,,15,
0,510,10,,,,,16,,,10,
0,511,,,,1,,9,,,,
0,512,,,,11,,,,,,
0,513,33,1,17,,,63,,3,30,
0,514,22,,,1,,49,,,22,
0,515,310,4,268,7,1,147,,241,69,
0,517,43,1,8,2,110,26,60,4,37,2
0,519,56,7,73,,2,15,,55,1,
0,521,32,,17,,26,14,19,8,22,2
0,522,133,2,80,33,,85,2,25,108,
0,523,7,,7,,,1,,1,6,
0,524,50,,6,1,,20,,8,42,
0,525,36,,26,,,1,1,1,35,
0,526,,5,,4,,23,,,,
0,528,11,,,,,5,,,11,
0,529,71,,2,1,,29,,2,69,
0,530,53,,,1,,18,,,53,
0,532,384,2,200,1,,91,,311,73,
0,533,5,,,,,,,5,,
0,534,7,,3,,,1,,2,5,
0,535,,,,,,4,,,,
0,536,3,,2,,,,,2,1,
0,537,15,,1,,,20,,14,1,
0,538,14,,,,,5,,,14,
0,540,66,,14,,,4,,59,7,
0,541,8,,1,,,,,,8,
0,542,79,,7,3,,87,,5,74,
0,543,1695,9,1115,9,21,1009,8,877,818,
0,544,291,,106,2,5,144,6,46,245,
0,545,205,2,90,1,4,43,9,100,105,
0,546,96,,252,,,8,,72,24,
0,547,102,8,15,7,13,84,22,9,92,1
0,549,827,21,593,15,9,279,13,418,408,1
0,550,507,8,186,10,,222,,150,357,
0,551,18,1,66,1,,2,,16,2,
0,552,378,6,376,6,1,80,1,279,99,
0,553,34,,,,,,,,34,
0,555,2,,,,,,,,2,
0,556,75,,4,1,,30,,2,73,
0,557,31,,,1,,3,,,31,
0,558,240,,153,5,,345,,71,169,
0,559,1,,7,,,1,,1,,
0,560,714,6,451,8,14,520,3,332,382,
0,561,373,1,86,4,1,310,,101,272,
0,562,561,15,313,65,,217,,274,287,
0,563,449,6,116,22,,289,,116,333,
0,564,48,,1,,16,11,42,6,20,22
0,565,395,3,156,1,,192,1,306,89,
0,566,7,,,,,3,,2,5,
0,567,20,,,,,5,,,20,
0,568,5,,1,,,9,,,5,
0,569,11,1,49,,,,,11,,
0,570,,3,51,3,,,,,,
0,571,338,6,70,16,,293,1,101,237,
0,573,20,,,,,8,,,20,
0,574,162,10,34,,3,44,,154,8,
0,575,91,,41,,,,2,,91,
0,576,138,,14,,5,141,2,20,118,
0,577,96,1,20,1,1,37,,66,30,
0,578,11,,48,,,1,,11,,
0,579,111,1,63,,,5,,56,55,
0,580,70,,12,1,,81,,40,30,
0,581,168,2,113,1,,16,,153,15,
0,582,2,,,,,,,2,,
0,583,76,2,60,,,15,,55,21,
0,584,8,,42,,,,1,7,1,
0,585,150,,74,,,7,,128,22,
0,586,40,,33,6,2,123,5,3,37,
0,587,1151,35,491,14,7,741,5,432,718,1
0,588,5,,3,,,,,5,,
0,589,86,2,19,3,,13,,27,59,
0,590,33,1,,1,,3,,,33,
0,591,160,2,41,4,103,72,62,22,129,9
0,592,35,,5,,,15,,34,1,
0,593,74,,35,,2,17,,42,32,
0,594,4,,16,,,,,4,,
0,595,966,16,477,22,14,499,15,394,571,1
0,596,4,,1,,,,,4,,
0,597,1045,4,317,12,13,757,6,361,683,1
0,598,68,,57,,,,,60,8,
0,599,1908,27,934,46,57,1186,60,789,1118,1
0,600,2153,32,850,27,42,532,56,643,1508,2
0,601,27,,42,,,,,3,24,
0,603,80,,18,,3,47,1,29,51,
0,604,113,1,10,35,4,72,,52,61,
0,606,46,1,82,,,46,,42,4,
0,607,692,30,314,5,3,261,3,232,460,
0,608,60,,29,,1,2,,15,45,
0,609,200,7,325,4,3,59,3,132,68,
0,610,15,,4,,,3,,,15,
0,611,355,5,154,13,,299,,123,232,
0,612,75,1,12,1,,44,,15,60,
0,613,13,1,,,,,,10,3,
0,614,2,,,,,1,,2,,
0,615,64,,,1,,1,,,64,
0,616,43,6,66,1,,,,42,1,
0,617,79,,26,,,26,,32,47,
0,618,152,2,129,,4,32,9,120,32,
0,619,,,,,,4,,,,
0,620,1415,31,593,36,16,844,23,551,863,1
0,621,64,4,9,3,1,82,,6,58,
0,622,34,1,6,1,,5,,8,26,
0,625,2,,,,1,3,,2,,
0,626,199,,7,3,,241,,54,145,
0,627,1,,,,,,,,1,
0,628,8,,,,,,,,8,
0,629,58,1,80,,,5,,52,6,
0,630,38,,7,,,,,38,,
0,631,75,,,1,,27,,,75,
0,632,3,,2,,,,,,3,
0,634,71,2,66,1,,88,,54,17,
0,636,8,,3,,,,,,8,
0,637,213,,37,2,,241,1,15,198,
0,639,58,,34,,3,23,,58,,
0,640,39,2,28,6,,14,,24,15,
0,641,,,,,,14,,,,
0,642,21,,,,2,90,,21,,
0,644,132,2,138,1,,11,,117,15,
0,645,34,,,2,,21,,,34,
0,646,101,,34,,2,73,1,38,63,
0,647,,,,,,4,,,,
0,648,,,,,,13,,,,
0,649,,,,,,4,,,,
0,650,4,,,,,,,4,,
0,652,211,6,135,11,,210,,78,133,
0,653,72,1,27,1,,42,,18,54,
0,654,1,,,,,,,,1,
0,655,6,,,,,,,,6,
0,656,9,,,,,1,,2,7,
0,657,104,,199,,,39,,96,8,
0,658,39,,18,,,1,1,,39,
0,659,5,,,,,43,,2,3,
0,661,1162,32,742,38,2,537,4,612,549,1
0,662,1,,,,,,,1,,
0,663,,,,,,4,,,,
0,664,75,1,56,,,99,,40,35,
0,665,2,,,,,,,,2,
0,666,10,,39,,,,,10,,
0,669,25,,48,,1,22,2,11,14,
0,670,,,,,,2,,,,
0,671,75,,4,6,,205,,2,73,
0,673,11,,,,,23,,1,10,
0,674,58,,6,,,7,,2,56,
0,675,136,1,36,3,,118,,58,78,
0,676,,,,,,4,,,,
0,677,32,2,101,1,,7,,24,8,
0,678,2,,1,,,,,2,,
0,679,148,1,101,,,29,,136,12,
0,680,91,,48,,,90,4,20,71,
0,681,128,2,103,,,44,,71,57,
0,682,235,,66,,152,61,425,104,131,
0,683,49,,42,,,,2,2,47,
0,684,220,16,123,,6,165,9,136,84,
0,685,240,,20,1,,10,,16,224,
0,686,28,,23,,,46,,11,17,
0,688,118,,4,2,2,62,,14,104,
0,690,14,1,23,,,,,12,2,
0,691,14,,9,,,,,14,,
0,692,265,1,35,7,6,141,7,21,244,
0,693,,,,,,2,,,,
0,694,,,2,,,2,,,,
0,695,88,,,1,,117,,56,32,
0,697,815,16,238,21,,489,,277,538,
0,698,12,,,,,,,,12,
0,699,151,,13,35,2,51,2,8,143,
0,700,240,4,92,2,,21,,236,4,
0,701,2,,,,,4,,,2,
0,703,36,,,,,50,,3,33,
0,704,9,,,,,,,9,,
0,705,5,,,,,,,5,,
0,706,,,1,,,,,,,
0,707,203,8,77,4,,40,,166,37,
0,708,13,,,1,,42,,,13,
0,710,3,1,,2,,7,,3,,
0,711,268,18,67,,6,69,52,183,85,
0,712,43,,11,1,,2,,10,33,
0,713,18,,34,,,2,,16,2,
0,715,18,,,,,,,5,13,
0,716,63,,,,,11,,,63,
0,717,345,2,164,10,1,282,2,91,254,
0,718,5,,8,,,,,3,2,
0,719,764,5,104,11,1,545,,195,568,1
0,721,278,1,47,5,1,187,1,88,190,
0,722,5,,,,,,,,5,
0,724,36,1,19,,,,,36,,
0,725,2,,,1,,,,2,,
0,726,4,,4,,,,,,4,
0,727,1,,5,,,,,1,,
0,729,35,,,,,,,35,,
0,730,57,,17,,,1,,53,4,
0,731,55,1,1,25,,12,,,55,
0,732,121,4,59,5,,91,2,13,108,
0,733,80,,5,,,127,,1,79,
0,734,61,,4,,2,184,,11,50,
0,735,6,,2,,1,162,1,5,1,
0,736,497,3,234,9,,120,,328,169,
0,737,35,,72,,,5,,2,33,
0,738,68,1,8,,,4,,3,65,
0,739,17,,,1,,76,,,17,
0,740,163,5,99,1,7,90,,158,5,
0,741,236,,25,,5,59,2,205,31,
0,742,1038,21,320,27,,637,,289,749,
0,743,102,,45,15,4,248,4,35,67,
0,744,10,,,,,,,,10,
0,745,24,,,,,,,,24,
0,746,9,,,,,,,,9,
0,747,,,1,,,,,,,
0,748,132,,70,,,46,2,20,112,
0,749,33,,44,1,,88,,16,17,
0,750,,,,,,10,,,,
0,751,350,2,27,14,,246,,33,317,
0,752,1002,10,683,4,8,576,12,531,471,
0,753,61,,44,,,1,2,37,24,
0,754,1032,25,940,9,19,108,28,817,214,1
0,755,,,,,,8,,,,
0,756,17,4,3,1,,2,,7,10,
0,757,1,,,,,,,1,,
0,758,136,1,215,1,1,89,2,13,123,
0,759,453,4,173,,4,43,6,275,178,
0,760,7,,5,,,,,,7,
0,761,32,1,8,,,,,32,,
0,762,,,16,,,,,,,
0,763,,,2,,,2,,,,
0,764,2,,10,,,,,2,,
0,765,5,,,1,,2,,,5,
0,766,4,,,,,3,,,4,
0,767,13,,4,,,14,,,13,
0,768,53,,11,,,7,1,,53,
0,769,81,1,33,3,,77,,28,53,
0,770,32,6,2,12,3,37,,14,17,1
0,772,97,,,,,4,,1,96,
0,773,118,,3,1,,8,,8,110,
0,774,11,,1,1,,34,,,11,
0,775,1081,20,584,13,21,380,21,312,768,1
0,776,13,,,1,,27,,,13,
0,777,104,,44,3,,22,2,,104,
0,778,41,2,76,1,,3,1,13,28,
0,780,44,,58,,,,1,10,34,
0,781,578,40,232,7,18,343,16,207,371,
0,782,110,4,82,,,1,1,94,16,
0,783,441,2,83,6,1,370,,147,294,
0,784,183,,31,23,26,153,,54,129,
0,785,332,23,60,,6,191,3,276,56,
0,786,115,4,18,1,13,220,5,35,80,
0,787,82,4,186,,,16,,50,32,
0,788,36,,81,,,,2,,36,
0,789,51,3,104,1,,1,,49,2,
0,790,1,,,,,,,,1,
0,791,45,,14,,,3,2,,45,
0,792,3,44,,,,2,,,3,
0,793,170,,25,,,109,,92,78,
0,794,129,,6,1,,56,,27,102,
0,795,12,,12,,2,6,1,11,1,
0,796,58,2,50,,,,,58,,
0,797,101,,42,,1,9,2,47,54,
0,799,165,6,89,7,,138,1,64,101,
0,800,37,,45,,,15,,30,7,
0,801,90,,80,1,,14,,81,9,
0,802,160,,63,,12,121,15,28,132,
0,803,507,11,109,26,2,307,2,123,384,
0,804,201,12,27,,7,107,1,200,1,
0,805,147,24,99,,6,124,,145,2,
0,806,114,,90,,14,17,18,32,82,
0,807,157,4,74,,,67,,154,3,
0,808,174,,78,3,11,62,12,40,134,
0,809,211,3,96,5,,156,,54,157,
0,810,1251,23,354,26,12,836,7,375,876,
0,811,240,2,135,2,3,117,,237,3,
0,812,260,,134,,57,53,27,32,228,
0,813,309,1,398,,,48,1,228,81,
0,814,809,6,547,46,45,256,50,297,510,2
0,815,516,10,112,22,11,691,8,195,320,1
0,816,844,18,345,16,20,330,31,269,573,2
0,817,746,15,446,10,14,358,21,342,404,
0,818,591,1,71,7,,364,2,187,404,
